Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
scene3_2b_e014b391		I see him on the other side of the glass door on my balcony. Did he climb the tree next to the house?	game/chapters/ch1.rpy	532	"[what]"
scene3_2b_3b9a139e		But more importantly what is he doing here? We're enemies! If someone sees us together!	game/chapters/ch1.rpy	533	"[what]"
scene3_2b_eec3b3e0		I stop hesitating and open the door.	game/chapters/ch1.rpy	537	"[what]"
scene3_2b_9a5409c8		No, he's my enemy. I shouldn't be letting him into my home.	game/chapters/ch1.rpy	540	"[what]"
scene3_2b_c809b08a		Before I reach out to close the curtain, Shadow pulls the window open. Damn, I really should remember to lock this thing.	game/chapters/ch1.rpy	541	"[what]"
scene3_3_fc2b826c	b	What are you doing here?!	game/chapters/ch1.rpy	545	b "[what]"
scene3_3_681fb225	sh	Nice to see you too.	game/chapters/ch1.rpy	547	sh "[what]"
scene3_3_eddf6a0e		He looks past me at my room. I stop blocking his way and move to the side. We may as well sit down and talk like civilized people.	game/chapters/ch1.rpy	548	"[what]"
scene3_3_29f82d5b		Or at least I sit down because standing is making me tired...	game/chapters/ch1.rpy	549	"[what]"
scene3_3_b5d3ea7b	b	So... why are you here? How do you know where I live?	game/chapters/ch1.rpy	551	b "[what]"
scene3_3_2caab25e	sh	I came to check up on you.	game/chapters/ch1.rpy	553	sh "[what]"
scene3_3_0922d797	b	What?! Were you worried about me or something?	game/chapters/ch1.rpy	555	b "[what]"
scene3_3_a015586d	sh	Yes...	game/chapters/ch1.rpy	556	sh "[what]"
scene3_3_579663ae	b	Why?! We're enemies. You shouldn't be here or... care about my wellbeing...	game/chapters/ch1.rpy	558	b "[what]"
scene3_3_74015de5	sh	I will be the one to decide whom I care about.	game/chapters/ch1.rpy	559	sh "[what]"
scene3_3_2352b13c	sh	And regardless of who you are to me, you are part of my life and I don't enjoy seeing the people around me get hurt.	game/chapters/ch1.rpy	560	sh "[what]"
scene3_3_8a01ac9b	b	Wow... that's... very nice of you...	game/chapters/ch1.rpy	561	b "[what]"
scene3_3_565ed98d		That's impossible. There has to be something more to this.	game/chapters/ch1.rpy	562	"[what]"
scene3_3_37f4bd85		Sure, I enjoy our bickering and we are rarely the ones to fight against each other.	game/chapters/ch1.rpy	563	"[what]"
scene3_3_c8ed10c6		Of the whole Dawn team I could say Shadow is the one that is the nicest, but... he's still a villain.	game/chapters/ch1.rpy	564	"[what]"
scene3_3_55e92ac0	sh	You don't believe me.	game/chapters/ch1.rpy	566	sh "[what]"
admit_ch1_da9a6910	b	No, I don't. You and I are not friends and never can be.	game/chapters/ch1.rpy	576	b "[what]"
admit_ch1_11222ca6	sh	I supposed it's easier for you to see everything as black and white.	game/chapters/ch1.rpy	581	sh "[what]"
admit_ch1_ed80a043	sh	Then you can fight against us with no worry that you are doing something wrong.	game/chapters/ch1.rpy	582	sh "[what]"
admit_ch1_247bf1a1	b	Of course I'm doing nothing wrong by fighting you!	game/chapters/ch1.rpy	584	b "[what]"
admit_ch1_e49e9b46	sh	Feel free to keep telling yourself that.	game/chapters/ch1.rpy	585	sh "[what]"
admit_ch1a_545c0aeb	sh	Oh really now? I heard what you did today.	game/chapters/ch1.rpy	590	sh "[what]"
admit_ch1a_928e7573	b	Which part do you mean...?	game/chapters/ch1.rpy	592	b "[what]"
admit_ch1a_5758c408	sh	The killing part. I never thought you had it in you. It goes against everything Dusk believes in.	game/chapters/ch1.rpy	593	sh "[what]"
admit_ch1a_8c69983e		Well until today, I didn't think I had it in me either. But I won't admit that.	game/chapters/ch1.rpy	594	"[what]"
admit_ch1a_d50e714d	b	I regret it... I deeply regret it. You won't see me ever doing it again.	game/chapters/ch1.rpy	598	b "[what]"
admit_ch1a_aa0abfb2	sh	Hmm... I see.	game/chapters/ch1.rpy	600	sh "[what]"
admit_ch1a_3c71c56d	b	Yes, I liked it and I would do it again.	game/chapters/ch1.rpy	605	b "[what]"
admit_ch1a_26a6c388	sh	Well, it does give you a boost. Just don't get too addicted to the feeling.	game/chapters/ch1.rpy	607	sh "[what]"
admit_ch1a_b0ec086b	sh	Only kill when you have something to gain from it, not for pleasure. Else you will lose yourself entirely...like someone else I know.	game/chapters/ch1.rpy	608	sh "[what]"
admit_ch1a_c5f7bfe3	sh	I would hate for that to happen to you.	game/chapters/ch1.rpy	609	sh "[what]"
admit_ch1a_138a35db		Whom is he referring to?	game/chapters/ch1.rpy	610	"[what]"
admit_ch1a_84a972a0	sh	But if you're thinking of switching sides - don't do it.	game/chapters/ch1.rpy	612	sh "[what]"
admit_ch1a_01eb3d2d	b	What? Why?	game/chapters/ch1.rpy	614	b "[what]"
admit_ch1a_5fad756c	sh	Because it's not any better on the Dawn side either.	game/chapters/ch1.rpy	615	sh "[what]"
admit_ch1a_9e651536	sh	Yes, we are more lenient on the killing part, but there are so many rules holding one back from reaching one's true potential.	game/chapters/ch1.rpy	616	sh "[what]"
admit_ch1a_da120280	b	I see. Do you want to leave?	game/chapters/ch1.rpy	617	b "[what]"
admit_ch1a_60f1b307	sh	And go where? For now I need the organisation and it needs me. We have a strained relationship but it's not bad enough to leave.	game/chapters/ch1.rpy	619	sh "[what]"
lie_ch1_b82c078f	b	No, I believe you.	game/chapters/ch1.rpy	624	b "[what]"
lie_ch1_343e5024	sh	You're lying.	game/chapters/ch1.rpy	626	sh "[what]"
lie_ch1_5a0c15c6	b	I'm...	game/chapters/ch1.rpy	628	b "[what]"
lie_ch1_f7713b6a	sh	I wish you would at least feel comfortable enough with me to say the truth.	game/chapters/ch1.rpy	629	sh "[what]"
lie_ch1_4ffed2fa	b	That's... I'm sorry...	game/chapters/ch1.rpy	630	b "[what]"
lie_ch1_a2b4d3f5	sh	Don't worry about it.	game/chapters/ch1.rpy	631	sh "[what]"
scene3_4_c534b9e2	sh	It doesn't change the fact that I care about your wellbeing.	game/chapters/ch1.rpy	636	sh "[what]"
scene3_4_0f0be272	b	I... I'm not sure what to say...	game/chapters/ch1.rpy	638	b "[what]"
scene3_4_eb1faba9	sh	Just promise me you won't risk your life like that ever again.	game/chapters/ch1.rpy	639	sh "[what]"
scene3_4_48a28914	b	What?! Who are you to tell me what to do?!	game/chapters/ch1.rpy	640	b "[what]"
scene3_4_bd037083	sh	No need to react so...	game/chapters/ch1.rpy	642	sh "[what]"
scene3_4_4f71fd26	b	Now I know why you are here! Dawn doesn't want to lose against Dusk so they delegated you to mess with my head!	game/chapters/ch1.rpy	644	b "[what]"
scene3_4_fa23a844	b	But you know what? My resolve is not so easily swayed! I don't mind getting hurt if we win against you villains!	game/chapters/ch1.rpy	645	b "[what]"
scene3_4_25289a64	sh	Rene... that's not a good way of thinking...	game/chapters/ch1.rpy	647	sh "[what]"
scene3_4_27281450	b	Maybe our fights are just a game to you, but I want to win against you! For my own sake if not anyone else's!	game/chapters/ch1.rpy	649	b "[what]"
scene3_4_6d5a3baf	sh	So competitive... ha...	game/chapters/ch1.rpy	651	sh "[what]"
scene3_4_0b859d36	b	Maybe our fights are just a game to you, but I'm serious about saving the world from you guys!	game/chapters/ch1.rpy	654	b "[what]"
scene3_4_0279574b	sh	Saving the world... ha...	game/chapters/ch1.rpy	656	sh "[what]"
scene3_4a_076e331b	b	Laugh all you want! Now get out!	game/chapters/ch1.rpy	660	b "[what]"
scene3_4a_e488f1e0	sh	If that's what you wish.	game/chapters/ch1.rpy	662	sh "[what]"
scene3_4a_4050b522		He leaves through the window. I fall back on the bed and start to cry.	game/chapters/ch1.rpy	665	"[what]"
scene3_4a_14ccf123		Why did I get so angry? What if he and my friends are right? What if I'm wrong?	game/chapters/ch1.rpy	666	"[what]"
scene3_4a_4026e9ce		But Bastion stood by the decision...	game/chapters/ch1.rpy	667	"[what]"
scene3_4a_872bd20c		I'm so confused.	game/chapters/ch1.rpy	668	"[what]"
scene3_4a_ab27f2ec		Eventually I cry myself to sleep.	game/chapters/ch1.rpy	669	"[what]"
scene4_692cab1c		The next day my body is in a much better state, though I've got colorful bruises all over.	game/chapters/ch1.rpy	674	"[what]"
scene4_a229b76b		Stubborn as I am, I decide not to acknowledge the soreness and go to class...	game/chapters/ch1.rpy	676	"[what]"
scene4_ab5cebe4		Now it's midday and I regret that decision wholeheartedly.	game/chapters/ch1.rpy	677	"[what]"
scene4_16755a2c	r	Ouch...	game/chapters/ch1.rpy	680	r "[what]"
scene4_a503ebd5		It hurts to sit on a bruised butt after all.	game/chapters/ch1.rpy	681	"[what]"
scene4_befd32b6	ba	Are you ok? Maybe you should go home?	game/chapters/ch1.rpy	682	ba "[what]"
scene4_164e8cc1	r	I'm fine, it's not so bad.	game/chapters/ch1.rpy	684	r "[what]"
scene4_73c3c6bb	ba	Hm... alright. Just make sure to look after yourself, okay?	game/chapters/ch1.rpy	685	ba "[what]"
scene4_8ecab04e		Bastion and I are both economics students. We both keep good grades because we picked our field of studies well.	game/chapters/ch1.rpy	687	"[what]"
scene4_8771ab4b		It's something we both enjoy, though I do look forward to graduating and to start working.	game/chapters/ch1.rpy	688	"[what]"
scene4_a39cf89d		But with Dusk as well as studies, my double life hasn't left me much time for a normal part-time job.	game/chapters/ch1.rpy	689	"[what]"
scene4_0656c6d6		The lecture starts, but I can't focus to save my life. My thoughts stray to Shadow's weird visit yesterday.	game/chapters/ch1.rpy	690	"[what]"
scene4_52b6b70e		I wonder if I was too hard on him.	game/chapters/ch1.rpy	691	"[what]"
scene4_da6aef46		He came to me worried after all… and what if it was genuine? I accused him of trying to manipulate me without proof.	game/chapters/ch1.rpy	692	"[what]"
scene4_83a5be9c		Yes, I'm a person who often acts impulsively and without thinking. But I'm also capable of self-reflection...	game/chapters/ch1.rpy	693	"[what]"
scene4_01b0f0b7		I guess I should do that later.	game/chapters/ch1.rpy	694	"[what]"
scene4_a3313635		Maybe I should apologise the next time I see him?	game/chapters/ch1.rpy	695	"[what]"
scene4_f8eda8bf		But... apologise to my enemy?	game/chapters/ch1.rpy	696	"[what]"
scene4_a1dff677		Are we really enemies? He did save me after all.	game/chapters/ch1.rpy	697	"[what]"
scene4_5288b7c4		And we rarely exchange any real punches, we often just engage each other and try to see who can catch whom.	game/chapters/ch1.rpy	698	"[what]"
scene4_58adc3ec		I hate to call it a game when what we are doing is serious... but it is something I enjoy.	game/chapters/ch1.rpy	699	"[what]"
scene4_f9bcb3e2		And what he said about promising not to act reckless...	game/chapters/ch1.rpy	700	"[what]"
scene4_56a49430		I'm not sure how I feel about my decision to grab the package despite everything yesterday.	game/chapters/ch1.rpy	701	"[what]"
scene4_85ef6cad		Bastion backed me, but the others pointed out that it wasn't a good thing to do.	game/chapters/ch1.rpy	702	"[what]"
scene4_3b1e2fc1		What if I am wrong in believing that it was worth getting hurt over the box...	game/chapters/ch1.rpy	703	"[what]"
scene4_7bbdc6ac		I don't even know what's in this package and I receive no bonus for performance on those missions.	game/chapters/ch1.rpy	704	"[what]"
scene4_8cae8fff		Yes, I get a salary for being a superhero, it is a job after all. It's a good thing to do but it's still work.	game/chapters/ch1.rpy	705	"[what]"
scene4_2940513e		A note lands in front of me.	game/chapters/ch1.rpy	706	"[what]"
scene4_3bfb9441		I look to my right at Bastion and he points to it with his pen.	game/chapters/ch1.rpy	708	"[what]"
scene4_bcd9dd9b		"Try to be less obvious about not paying attention to the class" it says.	game/chapters/ch1.rpy	709	"[what]"
scene4_9da1ed7f		Crap. I was indeed quite deep in thought.	game/chapters/ch1.rpy	710	"[what]"
scene4_79f1698f		Back to class it is then. Better focus before the teacher catches me. I don't need more trouble in my life.	game/chapters/ch1.rpy	711	"[what]"
scene5_26af1a0c		I spend the rest of the day reflecting about what happened yesterday.	game/chapters/ch1.rpy	716	"[what]"
scene5_06e2fafa		At one point I rememeber a memory from my childhood.	game/chapters/ch1.rpy	718	"[what]"
scene5_b04d4356		I was 8 years old then and I was playing in the park with my 6 year old brother, Marcus.	game/chapters/ch1.rpy	719	"[what]"
scene5_9172baa9	"Marcus"	Rene, Rene! Catch me if you can!	game/chapters/ch1.rpy	720	"Marcus" "[what]"
scene5_6a1540f9	r	Of course I can! Just watch me!	game/chapters/ch1.rpy	721	r "[what]"
scene5_03135973		I run up to Marcus as quickly as I can. But he is too far ahead of me.	game/chapters/ch1.rpy	722	"[what]"
scene5_b56067e7		He sends me a big smile and starts climbing a tree. When I reach him, he is already high up.	game/chapters/ch1.rpy	723	"[what]"
scene5_914b0524		I don't climb after him. I've got a terrible fear of heights and just looking at him sitting on that branch makes me nauseous.	game/chapters/ch1.rpy	724	"[what]"
scene5_055ffe02		Why is he doing this if he knows that I don't like it? Probably to annoy me.	game/chapters/ch1.rpy	725	"[what]"
scene5_c647a9a5	r	Marcus! Come down!	game/chapters/ch1.rpy	726	r "[what]"
scene5_ac0f0766	"Marcus"	No, you come up! Or are you too scared?	game/chapters/ch1.rpy	727	"Marcus" "[what]"
scene5_7482158c		Normally Marcus is able to bait me into doing anything he wants. Any challenge, I will accept.	game/chapters/ch1.rpy	728	"[what]"
scene5_d90ada73		I'm overly competitive, I know. But not this. I'd rather die than climb that tree.	game/chapters/ch1.rpy	729	"[what]"
scene5_8e8ce5ae	"Marcus"	I knew it! Scaredy cat!	game/chapters/ch1.rpy	730	"Marcus" "[what]"
scene5_96660055	r	Hmpf! This is not fun. I'm leaving.	game/chapters/ch1.rpy	731	r "[what]"
scene5_da961208		I stomp away from the tree.	game/chapters/ch1.rpy	732	"[what]"
scene5_78b13820		Suddenly I hear a scream and when I turn around I see Marcus falling.	game/chapters/ch1.rpy	733	"[what]"
scene5_63f9596e		This is when I phase for the first time. One moment I'm here, the other under Marcus.	game/chapters/ch1.rpy	734	"[what]"
scene5_5a7a95a5		It's dizzying. I want to throw up. And the pain... ouch...	game/chapters/ch1.rpy	735	"[what]" with hit
scene5_4a203535	r	Marcus, are you alright?!	game/chapters/ch1.rpy	736	r "[what]"
scene5_81b56e0f	"Marcus"	Yes... yes... what about you, sis?	game/chapters/ch1.rpy	737	"Marcus" "[what]"
scene5_2f88d305		He landed on me, so I cushioned his fall.	game/chapters/ch1.rpy	738	"[what]"
scene5_23a25aea		But as he rolls off me to the side I notice that I can't quite move my right arm. The arm he landed on.	game/chapters/ch1.rpy	739	"[what]"
scene5_e90e2e92		I start crying and so does Marcus.	game/chapters/ch1.rpy	740	"[what]"
scene5_81213174		Soon our parents find us. My arm is broken and I'm taken to the hospital.	game/chapters/ch1.rpy	741	"[what]"
scene5_59fa631c		My super powers are still weak so it takes me a few months to recover.	game/chapters/ch1.rpy	742	"[what]"
scene5_1c0a7d42		Since then, I've always thought that it doesn't matter if I get hurt, What matters is that everyone lives and we succeed.	game/chapters/ch1.rpy	743	"[what]"
scene5_6384e7b5		Well... almost everyone.	game/chapters/ch1.rpy	745	"[what]"
scene5_d07cc086		That's how it should be... right, Bastion?	game/chapters/ch1.rpy	747	"[what]"
scene5_90e3afaa		I applied this logic to everything in life. Everything is a challenge to me.	game/chapters/ch1.rpy	748	"[what]"
scene5_ae7d79c6		This has its upsides, but it can be... self destructive too.	game/chapters/ch1.rpy	749	"[what]"
scene5_fc57da27		And yesterday I was so self-destructive that even Shadow, an enemy, noticed and he decided it was worth talking about.	game/chapters/ch1.rpy	750	"[what]"
scene5_4966d1e6		Did I go too far?	game/chapters/ch1.rpy	751	"[what]"
ch2_s1_d52518c4		The next day I feel a lot better, physically anyways.	game/chapters/ch2.rpy	3	"[what]"
ch2_s1_c56efcdb		I still have not reached a decision about whether my self-sacrificing behavior is a good thing or not.	game/chapters/ch2.rpy	4	"[what]"
ch2_s1_368a1b2e	"Prof. Brown"	Rene, could you deliver those papers to Professor Smith in the Music department?	game/chapters/ch2.rpy	5	"Prof. Brown" "[what]"
ch2_s1_a72ec6eb		That's the next building over on our campus.	game/chapters/ch2.rpy	6	"[what]"
ch2_s1_0ecdd601	r	Of course, Professor. Where can I find Professor Smith?	game/chapters/ch2.rpy	8	r "[what]"
ch2_s1_4e0a376c		My economics professor gives me the directions and I head to the Music department, a heroic quest to deliver some very important papers.	game/chapters/ch2.rpy	9	"[what]"
